contig,count.0.3.km,count.0.5.km,count.0.6.km,count.0.7.km,count.0.9.km,count.1.1.km,count.2.7.km,count.10.1.km,count.15.1.km,count.33.9.km,coverage.0.3.km,coverage.0.5.km,coverage.0.6.km,coverage.0.7.km,coverage.0.9.km,coverage.1.1.km,coverage.2.7.km,coverage.10.1.km,coverage.15.1.km,coverage.33.9.km,dataset.order,bin.number,lineage,annotation.1,annotation.2,hypothetical,gene.length,gc.gene,gc.contig,core.gene.percent
bin14;contig-2653-gene-17;Gammaproteobacteria-Cellvibrionales;Translation_elongation_factors_(GTPases);-,3,3,3,2,24,0,1,1,0,0,22.66167247,29.27665505,15.42439024,25.428223,44.62264808,7.624738676,13.93554007,9.600696864,10.77909408,5.391637631,1115,bin14,Gammaproteobacteria-Cellvibrionales,Translation_elongation_factors_(GTPases),-,known,2085,49.7,49.7,82
bin14;contig-2653-gene-3;Gammaproteobacteria-Cellvibrionales;Ribosomal_protein_L5;-,1,1,1,0,10,0,1,0,0,0,22.66167247,29.27665505,15.42439024,25.428223,44.62264808,7.624738676,13.93554007,9.600696864,10.77909408,5.391637631,1116,bin14,Gammaproteobacteria-Cellvibrionales,Ribosomal_protein_L5,-,known,540,43.9,43.9,82
bin14;contig-2653-gene-9;Gammaproteobacteria-Cellvibrionales;Ribosomal_protein_S3;-,3,1,2,1,12,0,0,0,1,0,22.66167247,29.27665505,15.42439024,25.428223,44.62264808,7.624738676,13.93554007,9.600696864,10.77909408,5.391637631,1117,bin14,Gammaproteobacteria-Cellvibrionales,Ribosomal_protein_S3,-,known,666,48.8,48.8,82
bin1;contig-26607-gene-1;Gammaproteobacteria-Thiotrichaceae;Bacterial_SH3_domain;-,4,1,0,17,3,0,12,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1118,bin1,Gammaproteobacteria-Thiotrichaceae,Bacterial_SH3_domain,-,known,915,33.8,33.8,83
bin1;contig-26607-gene-2;Gammaproteobacteria-Thiotrichaceae;Uncharacterized_protein_conserved_in_bacteria;-,3,0,0,10,1,0,2,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1119,bin1,Gammaproteobacteria-Thiotrichaceae,Uncharacterized_protein_conserved_in_bacteria,-,known,981,30.9,30.9,83
bin11;contig-2664-gene-3;Gammaproteobacteria-Cellvibrionales;-;-,1,7,0,3,10,0,1,0,0,0,101.3073826,418.6114094,57.84496644,112.9375839,143.0852349,30.55637584,95.27919463,25.54295302,21.8738255,15.02483221,1120,bin11,Gammaproteobacteria-Cellvibrionales,-,-,hypothetical,3246,52.3,52.3,30
bin43;contig-2665-gene-3;Bacteroidetes;Ribosomal_protein_S15P/S13E;-,15,2,0,6,0,0,0,0,0,0,10.86035014,14.42036705,5.248997666,15.20192186,10.34179858,1.891323222,7.593335046,1.643480065,1.685228362,1.844672905,1121,bin43,Bacteroidetes,Ribosomal_protein_S15P/S13E,-,known,270,35.6,35.6,69
bin14;contig-26653-gene-2;Gammaproteobacteria-Cellvibrionales;DNA-directed_RNA_polymerase_sigma_subunit_(sigma70/sigma32);-,8,0,0,1,14,1,3,12,3,0,22.66167247,29.27665505,15.42439024,25.428223,44.62264808,7.624738676,13.93554007,9.600696864,10.77909408,5.391637631,1122,bin14,Gammaproteobacteria-Cellvibrionales,DNA-directed_RNA_polymerase_sigma_subunit_(sigma70/sigma32),-,known,852,47.9,47.9,82
bin1;contig-267-gene-11;Gammaproteobacteria-Thiotrichaceae;FOG:_PKD_repeat;-,3,4,0,32,6,0,9,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1123,bin1,Gammaproteobacteria-Thiotrichaceae,FOG:_PKD_repeat,-,known,2628,33.4,33.4,83
bin1;contig-267-gene-13;Gammaproteobacteria-Thiotrichaceae;UDP-N-acetylmuramyl_tripeptide_synthase;-,3,1,0,11,2,0,2,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1124,bin1,Gammaproteobacteria-Thiotrichaceae,UDP-N-acetylmuramyl_tripeptide_synthase,-,known,1446,35.1,35.1,83
bin12;contig-26739-gene-1;Gammaproteobacteria-Cellvibrionales;Glutamine_synthetase_adenylyltransferase;-,4,7,6,2,16,3,8,0,0,0,81.35352113,216.2075117,82.18309859,71.33333333,120.4286385,57.46807512,53.85821596,51.27652582,47.48967136,27.62910798,1125,bin12,Gammaproteobacteria-Cellvibrionales,Glutamine_synthetase_adenylyltransferase,-,known,2361,57.5,57.6,13
bin23;contig-26770-gene-3;Gammaproteobacteria;-;-,2,5,1,4,13,3,0,2,4,0,9.920888889,15.44782222,7.677866667,18.3144,9.886755556,3.484622222,4.740266667,3.758844444,5.204444444,1.412088889,1126,bin23,Gammaproteobacteria,-,-,hypothetical,1098,42.2,42.2,64
bin1;contig-26860-gene-3;Gammaproteobacteria-Thiotrichaceae;Membrane_protease_subunits_stomatin/prohibitin_homologs;-,2,1,1,16,2,1,10,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1127,bin1,Gammaproteobacteria-Thiotrichaceae,Membrane_protease_subunits_stomatin/prohibitin_homologs,-,known,753,33.3,33.3,83
bin1;contig-26880-gene-2;Gammaproteobacteria-Thiotrichaceae;F0F1-type_ATP_synthase_subunit_a;-,0,2,3,35,6,0,14,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1128,bin1,Gammaproteobacteria-Thiotrichaceae,F0F1-type_ATP_synthase_subunit_a,-,known,816,33.8,33.8,83
bin1;contig-26880-gene-3;Gammaproteobacteria-Thiotrichaceae;F0F1-type_ATP_synthase_subunit_c/Archaeal/vacuolar-type_H+-ATPase_subunit_K;-,1,0,0,19,1,0,3,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1129,bin1,Gammaproteobacteria-Thiotrichaceae,F0F1-type_ATP_synthase_subunit_c/Archaeal/vacuolar-type_H+-ATPase_subunit_K,-,known,294,39.8,39.8,83
bin1;contig-2692-gene-3;Gammaproteobacteria-Thiotrichaceae;-;-,3,9,0,20,1,0,8,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1130,bin1,Gammaproteobacteria-Thiotrichaceae,-,-,hypothetical,2874,32.5,32.5,83
bin1;contig-26961-gene-1;Gammaproteobacteria-Thiotrichaceae;Response_regulator_containing_CheY-like_receiver_AAA-type_ATPase_and_DNA-binding_domains;-,2,4,0,22,3,0,8,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1131,bin1,Gammaproteobacteria-Thiotrichaceae,Response_regulator_containing_CheY-like_receiver_AAA-type_ATPase_and_DNA-binding_domains,-,known,1374,32.3,32.3,83
bin7;contig-2707-gene-2;Gammaproteobacteria-Colwellia;-;-,2,0,1,1,7,3,0,7,10,19,15.44551251,46.31566655,18.25419056,27.30076461,44.37321012,13.7656784,16.33658173,19.61135073,27.18083706,30.34738124,1132,bin7,Gammaproteobacteria-Colwellia,-,-,hypothetical,603,36,36,57
bin7;contig-2707-gene-3;Gammaproteobacteria-Colwellia;Superfamily_II_DNA_and_RNA_helicases;-,2,2,0,0,2,3,6,2,8,19,15.44551251,46.31566655,18.25419056,27.30076461,44.37321012,13.7656784,16.33658173,19.61135073,27.18083706,30.34738124,1133,bin7,Gammaproteobacteria-Colwellia,Superfamily_II_DNA_and_RNA_helicases,-,known,1818,40.9,40.9,57
bin47;contig-27126-gene-2;Bacteroidetes;Alanine_dehydrogenase;-,0,13,0,0,2,0,4,0,0,0,10.14865111,12.25885038,5.892627796,5.725543384,10.53387337,0.880724256,7.911823411,0.468629333,0.58066943,0.634638561,1134,bin47,Bacteroidetes,Alanine_dehydrogenase,-,known,1116,46,46.1,68
bin15;contig-2720-gene-4;Gammaproteobacteria-Cellvibrionales;-;-,3,1,2,0,2,11,0,24,13,0,18.67457143,22.29342857,31.28142857,16.14228571,20.66714286,34.17,8.015714286,22.76914286,10.13142857,4.318857143,1135,bin15,Gammaproteobacteria-Cellvibrionales,-,-,hypothetical,3708,51.1,51.1,80
bin15;contig-2720-gene-7;Gammaproteobacteria-Cellvibrionales;Tfp_pilus_assembly_protein_PilV;-,1,0,0,0,0,1,0,10,1,1,18.67457143,22.29342857,31.28142857,16.14228571,20.66714286,34.17,8.015714286,22.76914286,10.13142857,4.318857143,1136,bin15,Gammaproteobacteria-Cellvibrionales,Tfp_pilus_assembly_protein_PilV,-,known,639,54.6,54.3,80
bin16;contig-27205-gene-1;Gammaproteobacteria;3-hydroxyacyl-CoA_dehydrogenase;Beta_oxidation_step_2_and_3,8,7,10,15,50,9,14,2,8,1,16.58930163,25.03580981,17.1320951,32.88618128,25.2179792,9.01218425,13.93580981,4.084546805,5.448736999,3.267013373,1137,bin16,Gammaproteobacteria,3-hydroxyacyl-CoA_dehydrogenase,Beta_oxidation_step_2_and_3,known,1443,43.5,43.5,38
bin7;contig-2722-gene-10;Gammaproteobacteria-Colwellia;Ribosomal_protein_S1;-,33,5,4,4,15,266,7,75,109,208,15.44551251,46.31566655,18.25419056,27.30076461,44.37321012,13.7656784,16.33658173,19.61135073,27.18083706,30.34738124,1138,bin7,Gammaproteobacteria-Colwellia,Ribosomal_protein_S1,-,known,495,40.2,40.4,57
bin7;contig-2722-gene-9;Gammaproteobacteria-Colwellia;Bacterial_nucleoid_DNA-binding_protein;-,4,0,1,1,3,89,0,30,51,47,15.44551251,46.31566655,18.25419056,27.30076461,44.37321012,13.7656784,16.33658173,19.61135073,27.18083706,30.34738124,1139,bin7,Gammaproteobacteria-Colwellia,Bacterial_nucleoid_DNA-binding_protein,-,known,288,36.1,36.1,57
bin15;contig-2727-gene-2;Gammaproteobacteria-Cellvibrionales;Zn-dependent_alcohol_dehydrogenases_class_III;Alkane_degradation_pathway,1,0,3,0,3,6,0,10,1,0,18.67457143,22.29342857,31.28142857,16.14228571,20.66714286,34.17,8.015714286,22.76914286,10.13142857,4.318857143,1140,bin15,Gammaproteobacteria-Cellvibrionales,Zn-dependent_alcohol_dehydrogenases_class_III,Alkane_degradation_pathway,known,1107,50.1,50.1,80
bin15;contig-2727-gene-7;Gammaproteobacteria-Cellvibrionales;ATP-dependent_protease_Clp_ATPase_subunit;-,2,2,4,0,2,2,1,10,0,0,18.67457143,22.29342857,31.28142857,16.14228571,20.66714286,34.17,8.015714286,22.76914286,10.13142857,4.318857143,1141,bin15,Gammaproteobacteria-Cellvibrionales,ATP-dependent_protease_Clp_ATPase_subunit,-,known,1311,49.4,49.4,80
bin7;contig-2729-gene-3;Gammaproteobacteria-Colwellia;3-oxoacyl-(acyl-carrier-protein)_synthase;-,4,0,2,3,6,36,0,42,43,23,15.44551251,46.31566655,18.25419056,27.30076461,44.37321012,13.7656784,16.33658173,19.61135073,27.18083706,30.34738124,1142,bin7,Gammaproteobacteria-Colwellia,3-oxoacyl-(acyl-carrier-protein)_synthase,-,known,1212,41.3,41.3,57
bin22;contig-27325-gene-3;Gammaproteobacteria;Uncharacterized_protein_conserved_in_bacteria;-,2,0,1,1,0,1,0,12,2,0,18.0509434,20.41572327,13.26022013,11.44606918,28.63726415,12.7418239,9.297327044,9.460691824,11.72955975,7.818396226,1143,bin22,Gammaproteobacteria,Uncharacterized_protein_conserved_in_bacteria,-,known,834,51.7,51.7,42
bin17;contig-2737-gene-3;Gammaproteobacteria;Superfamily_II_DNA/RNA_helicases_SNF2_family;-,0,0,0,0,0,3,0,14,2,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1144,bin17,Gammaproteobacteria,Superfamily_II_DNA/RNA_helicases_SNF2_family,-,known,2625,47.2,47.2,31
bin17;contig-2737-gene-4;Gammaproteobacteria;Fe-S_oxidoreductase;-,1,1,1,0,1,4,0,16,6,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1145,bin17,Gammaproteobacteria,Fe-S_oxidoreductase,-,known,2064,49,49.1,31
bin13;contig-27396-gene-2;Gammaproteobacteria;-;-,6,0,0,0,2,6,1,17,3,1,56.77994792,123.4479167,47.00208333,48.42395833,68.1015625,34.11380208,42.93411458,27.56614583,20.7078125,14.43697917,1146,bin13,Gammaproteobacteria,-,-,hypothetical,495,56.8,56.8,14
bin16;contig-27435-gene-1;Gammaproteobacteria;Pyruvate/2-oxoglutarate_dehydrogenase_complex_dihydrolipoamide_dehydrogenase_(E3)_component_and_related_enzymes;Pyruvate,2,1,1,1,13,1,1,2,1,0,16.58930163,25.03580981,17.1320951,32.88618128,25.2179792,9.01218425,13.93580981,4.084546805,5.448736999,3.267013373,1147,bin16,Gammaproteobacteria,Pyruvate/2-oxoglutarate_dehydrogenase_complex_dihydrolipoamide_dehydrogenase_(E3)_component_and_related_enzymes,Pyruvate,known,1266,46.1,46.1,38
bin16;contig-27435-gene-2;Gammaproteobacteria;Succinyl-CoA_synthetase_beta_subunit;-,8,10,9,22,30,4,8,10,2,0,16.58930163,25.03580981,17.1320951,32.88618128,25.2179792,9.01218425,13.93580981,4.084546805,5.448736999,3.267013373,1148,bin16,Gammaproteobacteria,Succinyl-CoA_synthetase_beta_subunit,-,known,1089,45,45,38
bin17;contig-27445-gene-3;Gammaproteobacteria;-;-,5,1,0,0,0,3,0,12,4,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1149,bin17,Gammaproteobacteria,-,-,hypothetical,477,43.4,43.2,31
bin12;contig-27448-gene-1;Gammaproteobacteria-Cellvibrionales;FOG:_GAF_domain;-,4,0,11,0,6,6,1,7,2,2,81.35352113,216.2075117,82.18309859,71.33333333,120.4286385,57.46807512,53.85821596,51.27652582,47.48967136,27.62910798,1150,bin12,Gammaproteobacteria-Cellvibrionales,FOG:_GAF_domain,-,known,2598,53.4,53.4,13
bin11;contig-27469-gene-2;Gammaproteobacteria-Cellvibrionales;Tfp_pilus_assembly_protein_ATPase_PilU;-,19,14,0,1,3,2,4,1,4,0,101.3073826,418.6114094,57.84496644,112.9375839,143.0852349,30.55637584,95.27919463,25.54295302,21.8738255,15.02483221,1151,bin11,Gammaproteobacteria-Cellvibrionales,Tfp_pilus_assembly_protein_ATPase_PilU,-,known,1158,46.9,46.8,30
bin11;contig-27469-gene-3;Gammaproteobacteria-Cellvibrionales;Tfp_pilus_assembly_protein_pilus_retraction_ATPase_PilT;-,6,10,1,0,1,1,3,3,4,3,101.3073826,418.6114094,57.84496644,112.9375839,143.0852349,30.55637584,95.27919463,25.54295302,21.8738255,15.02483221,1152,bin11,Gammaproteobacteria-Cellvibrionales,Tfp_pilus_assembly_protein_pilus_retraction_ATPase_PilT,-,known,1035,50,50,30
bin45;contig-2751-gene-1;Bacteroidetes;P_pilus_assembly/Cpx_signaling_pathway_periplasmic_inhibitor/zinc-resistance_associated_protein;-,20,6,0,7,4,0,4,0,0,0,11.55397049,15.6575296,8.972758325,15.4551387,9.938366356,5.746110586,10.918144,6.876138816,6.678525985,11.62313333,1153,bin45,Bacteroidetes,P_pilus_assembly/Cpx_signaling_pathway_periplasmic_inhibitor/zinc-resistance_associated_protein,-,known,561,51,51,93
bin17;contig-27524-gene-1;Gammaproteobacteria;-;-,1,2,0,1,0,0,0,11,8,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1154,bin17,Gammaproteobacteria,-,-,hypothetical,1461,49.9,49.9,31
bin17;contig-27524-gene-2;Gammaproteobacteria;-;-,0,0,0,1,1,1,0,52,10,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1155,bin17,Gammaproteobacteria,-,-,hypothetical,681,47.1,47.1,31
bin17;contig-27524-gene-3;Gammaproteobacteria;Protein_of_unknown_function_(DUF3154);-,0,0,0,0,0,0,0,27,3,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1156,bin17,Gammaproteobacteria,Protein_of_unknown_function_(DUF3154),-,known,174,43.1,42,31
bin16;contig-27543-gene-1;Gammaproteobacteria;P-aminobenzoate_N-oxygenase_AurF;-,6,4,1,7,19,0,4,2,1,0,16.58930163,25.03580981,17.1320951,32.88618128,25.2179792,9.01218425,13.93580981,4.084546805,5.448736999,3.267013373,1157,bin16,Gammaproteobacteria,P-aminobenzoate_N-oxygenase_AurF,-,known,1101,40.1,40.1,38
bin45;contig-2757-gene-4;Bacteroidetes;Protein_of_unknown_function_(DUF1566);-,1,6,6,0,22,0,12,0,0,0,11.55397049,15.6575296,8.972758325,15.4551387,9.938366356,5.746110586,10.918144,6.876138816,6.678525985,11.62313333,1158,bin45,Bacteroidetes,Protein_of_unknown_function_(DUF1566),-,known,945,49,49,93
bin1;contig-2759-gene-2;Gammaproteobacteria-Thiotrichaceae;haemagglutination_activity_domain;-,1,2,0,14,4,0,6,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1159,bin1,Gammaproteobacteria-Thiotrichaceae,haemagglutination_activity_domain,-,known,2616,33.4,33.4,83
bin43;contig-277-gene-8;Bacteroidetes;Molecular_chaperone;-,0,10,0,1,2,0,1,0,0,0,10.86035014,14.42036705,5.248997666,15.20192186,10.34179858,1.891323222,7.593335046,1.643480065,1.685228362,1.844672905,1160,bin43,Bacteroidetes,Molecular_chaperone,-,known,1881,46.4,46.4,69
bin11;contig-27712-gene-1;Gammaproteobacteria-Cellvibrionales;Type_II_secretory_pathway_component_HofQ;-,31,23,3,4,17,10,14,13,19,3,101.3073826,418.6114094,57.84496644,112.9375839,143.0852349,30.55637584,95.27919463,25.54295302,21.8738255,15.02483221,1161,bin11,Gammaproteobacteria-Cellvibrionales,Type_II_secretory_pathway_component_HofQ,-,known,2151,44,44,30
bin1;contig-27738-gene-1;Gammaproteobacteria-Thiotrichaceae;Uncharacterized_protein_conserved_in_bacteria;-,1,1,0,11,4,0,3,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1162,bin1,Gammaproteobacteria-Thiotrichaceae,Uncharacterized_protein_conserved_in_bacteria,-,known,2235,31.6,31.7,83
bin3;contig-2782-gene-2;Gammaproteobacteria-Thiotrichaceae;-;-,5,4,0,0,27,0,2,0,0,0,6.024868468,11.12790897,1.599207701,6.956919534,17.90581007,0.671471934,4.73542108,0.493408822,0.605999785,0.501714275,1163,bin3,Gammaproteobacteria-Thiotrichaceae,-,-,hypothetical,4590,35.4,35.4,76
bin48;contig-27838-gene-1;Bacteroidetes;Glycine_cleavage_system_protein_P_(pyridoxal-binding)_C-terminal_domain;-,0,10,1,3,6,0,1,0,0,0,1.275332484,14.11657202,1.879216831,3.954555378,8.214065654,0.643333125,8.152116685,0.408142196,0.456287701,0.553404777,1164,bin48,Bacteroidetes,Glycine_cleavage_system_protein_P_(pyridoxal-binding)_C-terminal_domain,-,known,1452,41.3,41.4,59
bin17;contig-27845-gene-1;Gammaproteobacteria;-;-,0,0,1,1,2,8,0,12,8,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1165,bin17,Gammaproteobacteria,-,-,hypothetical,216,46.3,46.3,31
bin14;contig-2787-gene-1;Gammaproteobacteria-Cellvibrionales;DNA-directed_RNA_polymerase_sigma_subunit_(sigma70/sigma32);-,3,0,1,2,9,1,0,2,12,0,22.66167247,29.27665505,15.42439024,25.428223,44.62264808,7.624738676,13.93554007,9.600696864,10.77909408,5.391637631,1166,bin14,Gammaproteobacteria-Cellvibrionales,DNA-directed_RNA_polymerase_sigma_subunit_(sigma70/sigma32),-,known,789,47.4,47.5,82
bin14;contig-2787-gene-4;Gammaproteobacteria-Cellvibrionales;Ribonucleases_G_and_E;-,2,0,0,4,10,0,3,2,5,0,22.66167247,29.27665505,15.42439024,25.428223,44.62264808,7.624738676,13.93554007,9.600696864,10.77909408,5.391637631,1167,bin14,Gammaproteobacteria-Cellvibrionales,Ribonucleases_G_and_E,-,known,3042,49.1,49.1,82
bin16;contig-2788-gene-2;Gammaproteobacteria;Methyl-accepting_chemotaxis_protein;-,6,2,1,1,14,1,0,0,0,0,16.58930163,25.03580981,17.1320951,32.88618128,25.2179792,9.01218425,13.93580981,4.084546805,5.448736999,3.267013373,1168,bin16,Gammaproteobacteria,Methyl-accepting_chemotaxis_protein,-,known,2775,45.3,45.3,38
bin16;contig-2788-gene-3;Gammaproteobacteria;Methyl-accepting_chemotaxis_protein;-,4,1,2,4,18,1,2,4,0,0,16.58930163,25.03580981,17.1320951,32.88618128,25.2179792,9.01218425,13.93580981,4.084546805,5.448736999,3.267013373,1169,bin16,Gammaproteobacteria,Methyl-accepting_chemotaxis_protein,-,known,3534,44.6,44.6,38
bin1;contig-27976-gene-3;Gammaproteobacteria-Thiotrichaceae;Protein_of_unknown_function_(DUF3365);-,3,1,1,12,0,0,3,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1170,bin1,Gammaproteobacteria-Thiotrichaceae,Protein_of_unknown_function_(DUF3365),-,known,321,35.2,35.2,83
bin11;contig-27999-gene-3;Gammaproteobacteria-Cellvibrionales;Response_regulator_containing_a_CheY-like_receiver_domain_and_a_GGDEF_domain;-,20,33,2,8,25,2,12,13,12,4,101.3073826,418.6114094,57.84496644,112.9375839,143.0852349,30.55637584,95.27919463,25.54295302,21.8738255,15.02483221,1171,bin11,Gammaproteobacteria-Cellvibrionales,Response_regulator_containing_a_CheY-like_receiver_domain_and_a_GGDEF_domain,-,known,1635,44.3,44.5,30
bin9;contig-28015-gene-1;Gammaproteobacteria-Cycloclasticus;Polyribonucleotide_nucleotidyltransferase_(polynucleotide_phosphorylase);-,10,0,2,0,1,1,1,1,0,0,29.16253188,23.48027632,27.06585296,13.69591078,13.20462047,26.02246276,13.85143696,7.078757414,5.241950282,2.301095557,1172,bin9,Gammaproteobacteria-Cycloclasticus,Polyribonucleotide_nucleotidyltransferase_(polynucleotide_phosphorylase),-,known,1674,42.1,42.1,48
bin17;contig-28043-gene-1;Gammaproteobacteria;Fructose/tagatose_bisphosphate_aldolase;-,3,1,1,0,1,3,0,39,9,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1173,bin17,Gammaproteobacteria,Fructose/tagatose_bisphosphate_aldolase,-,known,1077,46.1,46.1,31
bin3;contig-2807-gene-7;Gammaproteobacteria-Thiotrichaceae;Heme/copper-type_cytochrome/quinol_oxidases_subunit_1;OP:_Cytochrome_c_oxidase_cbb3-type_EC:1.9.3.1,0,4,0,0,17,0,0,0,0,0,6.024868468,11.12790897,1.599207701,6.956919534,17.90581007,0.671471934,4.73542108,0.493408822,0.605999785,0.501714275,1174,bin3,Gammaproteobacteria-Thiotrichaceae,Heme/copper-type_cytochrome/quinol_oxidases_subunit_1,OP:_Cytochrome_c_oxidase_cbb3-type_EC:1.9.3.1,known,1740,38,38,76
bin13;contig-28075-gene-1;Gammaproteobacteria;Tfp_pilus_assembly_protein_FimV;-,1,0,2,0,0,6,0,5,14,3,56.77994792,123.4479167,47.00208333,48.42395833,68.1015625,34.11380208,42.93411458,27.56614583,20.7078125,14.43697917,1175,bin13,Gammaproteobacteria,Tfp_pilus_assembly_protein_FimV,-,known,2445,51.7,51.8,14
bin8;contig-28129-gene-2;Gammaproteobacteria-Cycloclasticus;Phasin_protein;-,10,3,0,0,0,0,0,0,0,0,17.87826639,64.39166783,7.337478507,7.371782254,8.128347729,3.436753822,15.43006671,2.199166241,2.023381141,1.46105091,1176,bin8,Gammaproteobacteria-Cycloclasticus,Phasin_protein,-,known,420,34.8,35,50
bin13;contig-28147-gene-1;Gammaproteobacteria;Putative_Ser_protein_kinase;-,11,2,22,3,5,19,4,15,5,0,56.77994792,123.4479167,47.00208333,48.42395833,68.1015625,34.11380208,42.93411458,27.56614583,20.7078125,14.43697917,1177,bin13,Gammaproteobacteria,Putative_Ser_protein_kinase,-,known,1923,48,48,14
